Date,Day_of_Week,Meal_Type,Dish_Name,Is_Weekend,Is_Holiday,Is_Exam,Menu_Popularity,Quantity_Consumed
2/7/2025,4,Lunch,Channa Dal Rice,0,0,0,2,419
2/7/2025,4,Dinner,Cheese Chilli,0,0,0,5,465
2/8/2025,5,Breakfast,Aloo Prantha,1,0,0,4,294
2/8/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,340
2/8/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,326
2/9/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,333
2/9/2025,6,Lunch,Pudi White Channe,1,0,0,5,358
2/9/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,329
2/10/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,395
2/10/2025,0,Lunch,Rajma Rice,0,0,0,5,489
2/10/2025,0,Dinner,Aloo Gobhi,0,0,0,2,421
2/11/2025,1,Breakfast,Aloo Prantha,0,0,0,4,408
2/11/2025,1,Lunch,Black Channe Rice,0,0,0,3,431
2/11/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,431
2/12/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,394
2/12/2025,2,Lunch,Fried Rice,0,0,0,4,460
2/12/2025,2,Dinner,Paneer Bhurji,0,0,0,5,468
2/13/2025,3,Breakfast,Methi Prantha,0,0,0,2,379
2/13/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,439
2/13/2025,3,Dinner,Chana Masala,0,0,0,3,453
2/14/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,408
2/14/2025,4,Lunch,Channa Dal Rice,0,0,0,2,448
2/14/2025,4,Dinner,Cheese Chilli,0,0,0,5,482
2/15/2025,5,Breakfast,Aloo Prantha,1,0,0,4,316
2/15/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,343
2/15/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,324
2/16/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,305
2/16/2025,6,Lunch,Pudi White Channe,1,0,0,5,357
2/16/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,348
2/17/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,410
2/17/2025,0,Lunch,Rajma Rice,0,0,0,5,488
2/17/2025,0,Dinner,Aloo Gobhi,0,0,0,2,438
2/18/2025,1,Breakfast,Aloo Prantha,0,0,0,4,393
2/18/2025,1,Lunch,Black Channe Rice,0,0,0,3,427
2/18/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,458
2/19/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,412
2/19/2025,2,Lunch,Fried Rice,0,0,0,4,462
2/19/2025,2,Dinner,Paneer Bhurji,0,0,0,5,459
2/20/2025,3,Breakfast,Methi Prantha,0,0,0,2,365
2/20/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,461
2/20/2025,3,Dinner,Chana Masala,0,0,0,3,434
2/21/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,428
2/21/2025,4,Lunch,Channa Dal Rice,0,0,0,2,447
2/21/2025,4,Dinner,Cheese Chilli,0,0,0,5,475
2/22/2025,5,Breakfast,Aloo Prantha,1,0,0,4,292
2/22/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
2/22/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,313
2/23/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,342
2/23/2025,6,Lunch,Pudi White Channe,1,0,0,5,390
2/23/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,329
2/24/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,404
2/24/2025,0,Lunch,Rajma Rice,0,0,0,5,491
2/24/2025,0,Dinner,Aloo Gobhi,0,0,0,2,434
2/25/2025,1,Breakfast,Aloo Prantha,0,0,0,4,403
2/25/2025,1,Lunch,Black Channe Rice,0,0,0,3,460
2/25/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,463
2/26/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,411
2/26/2025,2,Lunch,Fried Rice,0,0,0,4,460
2/26/2025,2,Dinner,Paneer Bhurji,0,0,0,5,475
2/27/2025,3,Breakfast,Methi Prantha,0,0,0,2,375
2/27/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,455
2/27/2025,3,Dinner,Chana Masala,0,0,0,3,434
2/28/2025,4,Breakfast,Bread Pakoda/Poha,0,1,0,4,173
2/28/2025,4,Lunch,Channa Dal Rice,0,1,0,2,168
2/28/2025,4,Dinner,Cheese Chilli,0,1,0,5,221
3/1/2025,5,Breakfast,Aloo Prantha,1,0,0,4,299
3/1/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,361
3/1/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,326
3/2/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,329
3/2/2025,6,Lunch,Pudi White Channe,1,0,0,5,375
3/2/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,361
3/3/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,375
3/3/2025,0,Lunch,Rajma Rice,0,0,0,5,479
3/3/2025,0,Dinner,Aloo Gobhi,0,0,0,2,445
3/4/2025,1,Breakfast,Aloo Prantha,0,0,0,4,413
3/4/2025,1,Lunch,Black Channe Rice,0,0,0,3,426
3/4/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,464
3/5/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,428
3/5/2025,2,Lunch,Fried Rice,0,0,0,4,445
3/5/2025,2,Dinner,Paneer Bhurji,0,0,0,5,455
3/6/2025,3,Breakfast,Methi Prantha,0,0,0,2,398
3/6/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,441
3/6/2025,3,Dinner,Chana Masala,0,0,0,3,458
3/7/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,418
3/7/2025,4,Lunch,Channa Dal Rice,0,0,0,2,418
3/7/2025,4,Dinner,Cheese Chilli,0,0,0,5,467
3/8/2025,5,Breakfast,Aloo Prantha,1,0,0,4,309
3/8/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,342
3/8/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,326
3/9/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,316
3/9/2025,6,Lunch,Pudi White Channe,1,0,0,5,355
3/9/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,341
3/10/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,389
3/10/2025,0,Lunch,Rajma Rice,0,0,0,5,490
3/10/2025,0,Dinner,Aloo Gobhi,0,0,0,2,441
3/11/2025,1,Breakfast,Aloo Prantha,0,0,0,4,393
3/11/2025,1,Lunch,Black Channe Rice,0,0,0,3,442
3/11/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,443
3/12/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,424
3/12/2025,2,Lunch,Fried Rice,0,0,0,4,479
3/12/2025,2,Dinner,Paneer Bhurji,0,0,0,5,468
3/13/2025,3,Breakfast,Methi Prantha,0,0,0,2,373
3/13/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,458
3/13/2025,3,Dinner,Chana Masala,0,0,0,3,428
3/14/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,418
3/14/2025,4,Lunch,Channa Dal Rice,0,0,0,2,428
3/14/2025,4,Dinner,Cheese Chilli,0,0,0,5,460
3/15/2025,5,Breakfast,Aloo Prantha,1,0,0,4,329
3/15/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,358
3/15/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,310
3/16/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,320
3/16/2025,6,Lunch,Pudi White Channe,1,0,0,5,360
3/16/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,364
3/17/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,409
3/17/2025,0,Lunch,Rajma Rice,0,0,0,5,473
3/17/2025,0,Dinner,Aloo Gobhi,0,0,0,2,421
3/18/2025,1,Breakfast,Aloo Prantha,0,0,0,4,399
3/18/2025,1,Lunch,Black Channe Rice,0,0,0,3,449
3/18/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,444
3/19/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,412
3/19/2025,2,Lunch,Fried Rice,0,0,0,4,441
3/19/2025,2,Dinner,Paneer Bhurji,0,0,0,5,476
3/20/2025,3,Breakfast,Methi Prantha,0,0,0,2,396
3/20/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,432
3/20/2025,3,Dinner,Chana Masala,0,0,0,3,431
3/21/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,392
3/21/2025,4,Lunch,Channa Dal Rice,0,0,0,2,425
3/21/2025,4,Dinner,Cheese Chilli,0,0,0,5,473
3/22/2025,5,Breakfast,Aloo Prantha,1,0,0,4,305
3/22/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,347
3/22/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,342
3/23/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,315
3/23/2025,6,Lunch,Pudi White Channe,1,0,0,5,359
3/23/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,351
3/24/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,380
3/24/2025,0,Lunch,Rajma Rice,0,0,0,5,487
3/24/2025,0,Dinner,Aloo Gobhi,0,0,0,2,414
3/25/2025,1,Breakfast,Aloo Prantha,0,0,0,4,403
3/25/2025,1,Lunch,Black Channe Rice,0,0,0,3,429
3/25/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,457
3/26/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,408
3/26/2025,2,Lunch,Fried Rice,0,0,0,4,461
3/26/2025,2,Dinner,Paneer Bhurji,0,0,0,5,459
3/27/2025,3,Breakfast,Methi Prantha,0,0,0,2,389
3/27/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,463
3/27/2025,3,Dinner,Chana Masala,0,0,0,3,428
3/28/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,409
3/28/2025,4,Lunch,Channa Dal Rice,0,0,0,2,416
3/28/2025,4,Dinner,Cheese Chilli,0,0,0,5,469
3/29/2025,5,Breakfast,Aloo Prantha,1,0,0,4,312
3/29/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,358
3/29/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,338
3/30/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,333
3/30/2025,6,Lunch,Pudi White Channe,1,0,0,5,378
3/30/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,342
3/31/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,382
3/31/2025,0,Lunch,Rajma Rice,0,0,0,5,480
3/31/2025,0,Dinner,Aloo Gobhi,0,0,0,2,438
4/1/2025,1,Breakfast,Aloo Prantha,0,0,0,4,391
4/1/2025,1,Lunch,Black Channe Rice,0,0,0,3,430
4/1/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,429
4/2/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,394
4/2/2025,2,Lunch,Fried Rice,0,0,0,4,457
4/2/2025,2,Dinner,Paneer Bhurji,0,0,0,5,480
4/3/2025,3,Breakfast,Methi Prantha,0,0,0,2,386
4/3/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,436
4/3/2025,3,Dinner,Chana Masala,0,0,0,3,431
4/4/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,399
4/4/2025,4,Lunch,Channa Dal Rice,0,0,0,2,443
4/4/2025,4,Dinner,Cheese Chilli,0,0,0,5,479
4/5/2025,5,Breakfast,Aloo Prantha,1,0,0,4,291
4/5/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,363
4/5/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,319
4/6/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,330
4/6/2025,6,Lunch,Pudi White Channe,1,0,0,5,393
4/6/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,351
4/7/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,412
4/7/2025,0,Lunch,Rajma Rice,0,0,0,5,474
4/7/2025,0,Dinner,Aloo Gobhi,0,0,0,2,436
4/8/2025,1,Breakfast,Aloo Prantha,0,0,0,4,409
4/8/2025,1,Lunch,Black Channe Rice,0,0,0,3,443
4/8/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,444
4/9/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,391
4/9/2025,2,Lunch,Fried Rice,0,0,0,4,469
4/9/2025,2,Dinner,Paneer Bhurji,0,0,0,5,488
4/10/2025,3,Breakfast,Methi Prantha,0,0,0,2,365
4/10/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,439
4/10/2025,3,Dinner,Chana Masala,0,0,0,3,451
4/11/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,422
4/11/2025,4,Lunch,Channa Dal Rice,0,0,0,2,441
4/11/2025,4,Dinner,Cheese Chilli,0,0,0,5,460
4/12/2025,5,Breakfast,Aloo Prantha,1,0,0,4,325
4/12/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,341
4/12/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,338
4/13/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,323
4/13/2025,6,Lunch,Pudi White Channe,1,0,0,5,380
4/13/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,349
4/14/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,389
4/14/2025,0,Lunch,Rajma Rice,0,0,0,5,476
4/14/2025,0,Dinner,Aloo Gobhi,0,0,0,2,430
4/15/2025,1,Breakfast,Aloo Prantha,0,0,0,4,411
4/15/2025,1,Lunch,Black Channe Rice,0,0,0,3,460
4/15/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,458
4/16/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,417
4/16/2025,2,Lunch,Fried Rice,0,0,0,4,440
4/16/2025,2,Dinner,Paneer Bhurji,0,0,0,5,458
4/17/2025,3,Breakfast,Methi Prantha,0,0,0,2,368
4/17/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,460
4/17/2025,3,Dinner,Chana Masala,0,0,0,3,443
4/18/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,425
4/18/2025,4,Lunch,Channa Dal Rice,0,0,0,2,418
4/18/2025,4,Dinner,Cheese Chilli,0,0,0,5,486
4/19/2025,5,Breakfast,Aloo Prantha,1,0,0,4,327
4/19/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,356
4/19/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,319
4/20/2025,6,Breakfast,Paneer Pyaaz Prantha,1,1,0,5,189
4/20/2025,6,Lunch,Pudi White Channe,1,1,0,5,225
4/20/2025,6,Dinner,Aloo Sabji Rice,1,1,0,3,199
4/21/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,389
4/21/2025,0,Lunch,Rajma Rice,0,0,0,5,458
4/21/2025,0,Dinner,Aloo Gobhi,0,0,0,2,438
4/22/2025,1,Breakfast,Aloo Prantha,0,0,0,4,416
4/22/2025,1,Lunch,Black Channe Rice,0,0,0,3,450
4/22/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,443
4/23/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,406
4/23/2025,2,Lunch,Fried Rice,0,0,0,4,459
4/23/2025,2,Dinner,Paneer Bhurji,0,0,0,5,494
4/24/2025,3,Breakfast,Methi Prantha,0,0,0,2,382
4/24/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,456
4/24/2025,3,Dinner,Chana Masala,0,0,0,3,457
4/25/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,394
4/25/2025,4,Lunch,Channa Dal Rice,0,0,0,2,443
4/25/2025,4,Dinner,Cheese Chilli,0,0,0,5,494
4/26/2025,5,Breakfast,Aloo Prantha,1,0,0,4,292
4/26/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,372
4/26/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,320
4/27/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,334
4/27/2025,6,Lunch,Pudi White Channe,1,0,0,5,364
4/27/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,342
4/28/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,393
4/28/2025,0,Lunch,Rajma Rice,0,0,0,5,490
4/28/2025,0,Dinner,Aloo Gobhi,0,0,0,2,422
4/29/2025,1,Breakfast,Aloo Prantha,0,0,0,4,392
4/29/2025,1,Lunch,Black Channe Rice,0,0,0,3,434
4/29/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,462
4/30/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,416
4/30/2025,2,Lunch,Fried Rice,0,0,0,4,447
4/30/2025,2,Dinner,Paneer Bhurji,0,0,0,5,471
5/1/2025,3,Breakfast,Methi Prantha,0,0,1,2,365
5/1/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,449
5/1/2025,3,Dinner,Chana Masala,0,0,1,3,463
5/2/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,417
5/2/2025,4,Lunch,Channa Dal Rice,0,0,1,2,442
5/2/2025,4,Dinner,Cheese Chilli,0,0,1,5,491
5/3/2025,5,Breakfast,Aloo Prantha,1,0,1,4,310
5/3/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,341
5/3/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,347
5/4/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,340
5/4/2025,6,Lunch,Pudi White Channe,1,0,1,5,391
5/4/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,339
5/5/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,408
5/5/2025,0,Lunch,Rajma Rice,0,0,1,5,476
5/5/2025,0,Dinner,Aloo Gobhi,0,0,1,2,420
5/6/2025,1,Breakfast,Aloo Prantha,0,0,1,4,402
5/6/2025,1,Lunch,Black Channe Rice,0,0,1,3,428
5/6/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,446
5/7/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,413
5/7/2025,2,Lunch,Fried Rice,0,0,1,4,443
5/7/2025,2,Dinner,Paneer Bhurji,0,0,1,5,482
5/8/2025,3,Breakfast,Methi Prantha,0,0,1,2,362
5/8/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,438
5/8/2025,3,Dinner,Chana Masala,0,0,1,3,462
5/9/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,390
5/9/2025,4,Lunch,Channa Dal Rice,0,0,1,2,447
5/9/2025,4,Dinner,Cheese Chilli,0,0,1,5,492
5/10/2025,5,Breakfast,Aloo Prantha,1,0,1,4,318
5/10/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,344
5/10/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,319
5/11/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,311
5/11/2025,6,Lunch,Pudi White Channe,1,0,1,5,357
5/11/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,344
5/12/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,378
5/12/2025,0,Lunch,Rajma Rice,0,0,1,5,459
5/12/2025,0,Dinner,Aloo Gobhi,0,0,1,2,410
5/13/2025,1,Breakfast,Aloo Prantha,0,0,1,4,416
5/13/2025,1,Lunch,Black Channe Rice,0,0,1,3,447
5/13/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,449
5/14/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,413
5/14/2025,2,Lunch,Fried Rice,0,0,1,4,464
5/14/2025,2,Dinner,Paneer Bhurji,0,0,1,5,486
5/15/2025,3,Breakfast,Methi Prantha,0,0,1,2,364
5/15/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,460
5/15/2025,3,Dinner,Chana Masala,0,0,1,3,463
5/16/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,410
5/16/2025,4,Lunch,Channa Dal Rice,0,0,1,2,418
5/16/2025,4,Dinner,Cheese Chilli,0,0,1,5,460
5/17/2025,5,Breakfast,Aloo Prantha,1,0,1,4,324
5/17/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,378
5/17/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,331
5/18/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,309
5/18/2025,6,Lunch,Pudi White Channe,1,0,1,5,377
5/18/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,341
5/19/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,390
5/19/2025,0,Lunch,Rajma Rice,0,0,1,5,457
5/19/2025,0,Dinner,Aloo Gobhi,0,0,1,2,439
5/20/2025,1,Breakfast,Aloo Prantha,0,0,1,4,411
5/20/2025,1,Lunch,Black Channe Rice,0,0,1,3,433
5/20/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,453
5/21/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,412
5/21/2025,2,Lunch,Fried Rice,0,0,1,4,452
5/21/2025,2,Dinner,Paneer Bhurji,0,0,1,5,486
5/22/2025,3,Breakfast,Methi Prantha,0,0,1,2,382
5/22/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,441
5/22/2025,3,Dinner,Chana Masala,0,0,1,3,464
5/23/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,426
5/23/2025,4,Lunch,Channa Dal Rice,0,0,1,2,415
5/23/2025,4,Dinner,Cheese Chilli,0,0,1,5,472
5/24/2025,5,Breakfast,Aloo Prantha,1,0,1,4,322
5/24/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,369
5/24/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,326
5/25/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,1,5,336
5/25/2025,6,Lunch,Pudi White Channe,1,0,1,5,368
5/25/2025,6,Dinner,Aloo Sabji Rice,1,0,1,3,334
5/26/2025,0,Breakfast,Gobhi Prantha,0,0,1,3,410
5/26/2025,0,Lunch,Rajma Rice,0,0,1,5,488
5/26/2025,0,Dinner,Aloo Gobhi,0,0,1,2,418
5/27/2025,1,Breakfast,Aloo Prantha,0,0,1,4,400
5/27/2025,1,Lunch,Black Channe Rice,0,0,1,3,438
5/27/2025,1,Dinner,Sarso Ka Saag,0,0,1,3,463
5/28/2025,2,Breakfast,Macaroni/Sandwich,0,0,1,4,408
5/28/2025,2,Lunch,Fried Rice,0,0,1,4,454
5/28/2025,2,Dinner,Paneer Bhurji,0,0,1,5,482
5/29/2025,3,Breakfast,Methi Prantha,0,0,1,2,368
5/29/2025,3,Lunch,Aloo Matar Rice,0,0,1,3,457
5/29/2025,3,Dinner,Chana Masala,0,0,1,3,457
5/30/2025,4,Breakfast,Bread Pakoda/Poha,0,0,1,4,399
5/30/2025,4,Lunch,Channa Dal Rice,0,0,1,2,449
5/30/2025,4,Dinner,Cheese Chilli,0,0,1,5,455
5/31/2025,5,Breakfast,Aloo Prantha,1,0,1,4,323
5/31/2025,5,Lunch,Dal Makhni Rotti,1,0,1,4,352
5/31/2025,5,Dinner,Aloo Matar Gajar,1,0,1,2,310
6/1/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,317
6/1/2025,6,Lunch,Pudi White Channe,1,0,0,5,383
6/1/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,363
6/2/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,400
6/2/2025,0,Lunch,Rajma Rice,0,0,0,5,471
6/2/2025,0,Dinner,Aloo Gobhi,0,0,0,2,416
6/3/2025,1,Breakfast,Aloo Prantha,0,0,0,4,415
6/3/2025,1,Lunch,Black Channe Rice,0,0,0,3,427
6/3/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,431
6/4/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,428
6/4/2025,2,Lunch,Fried Rice,0,0,0,4,440
6/4/2025,2,Dinner,Paneer Bhurji,0,0,0,5,471
6/5/2025,3,Breakfast,Methi Prantha,0,0,0,2,362
6/5/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,439
6/5/2025,3,Dinner,Chana Masala,0,0,0,3,453
6/6/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,421
6/6/2025,4,Lunch,Channa Dal Rice,0,0,0,2,435
6/6/2025,4,Dinner,Cheese Chilli,0,0,0,5,470
6/7/2025,5,Breakfast,Aloo Prantha,1,1,0,4,167
6/7/2025,5,Lunch,Dal Makhni Rotti,1,1,0,4,198
6/7/2025,5,Dinner,Aloo Matar Gajar,1,1,0,2,160
6/8/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,326
6/8/2025,6,Lunch,Pudi White Channe,1,0,0,5,370
6/8/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,331
6/9/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,393
6/9/2025,0,Lunch,Rajma Rice,0,0,0,5,473
6/9/2025,0,Dinner,Aloo Gobhi,0,0,0,2,411
6/10/2025,1,Breakfast,Aloo Prantha,0,0,0,4,404
6/10/2025,1,Lunch,Black Channe Rice,0,0,0,3,427
6/10/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,435
6/11/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,419
6/11/2025,2,Lunch,Fried Rice,0,0,0,4,479
6/11/2025,2,Dinner,Paneer Bhurji,0,0,0,5,472
6/12/2025,3,Breakfast,Methi Prantha,0,0,0,2,361
6/12/2025,3,Lunch,Aloo Matar Rice,0,0,0,3,456
6/12/2025,3,Dinner,Chana Masala,0,0,0,3,432
6/13/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,401
6/13/2025,4,Lunch,Channa Dal Rice,0,0,0,2,449
6/13/2025,4,Dinner,Cheese Chilli,0,0,0,5,490
6/14/2025,5,Breakfast,Aloo Prantha,1,0,0,4,307
6/14/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,341
6/14/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,322
6/15/2025,6,Breakfast,Paneer Pyaaz Prantha,1,0,0,5,319
6/15/2025,6,Lunch,Pudi White Channe,1,0,0,5,374
6/15/2025,6,Dinner,Aloo Sabji Rice,1,0,0,3,353
6/16/2025,0,Breakfast,Gobhi Prantha,0,0,0,3,403
6/16/2025,0,Lunch,Rajma Rice,0,0,0,5,457
6/16/2025,0,Dinner,Aloo Gobhi,0,0,0,2,428
6/17/2025,1,Breakfast,Aloo Prantha,0,0,0,4,403
6/17/2025,1,Lunch,Black Channe Rice,0,0,0,3,464
6/17/2025,1,Dinner,Sarso Ka Saag,0,0,0,3,428
6/18/2025,2,Breakfast,Macaroni/Sandwich,0,0,0,4,400
6/18/2025,2,Lunch,Fried Rice,0,0,0,4,470
6/18/2025,2,Dinner,Paneer Bhurji,0,0,0,5,486
6/19/2025,3,Breakfast,Methi Prantha,0,1,0,2,111
6/19/2025,3,Lunch,Aloo Matar Rice,0,1,0,3,183
6/19/2025,3,Dinner,Chana Masala,0,1,0,3,202
6/20/2025,4,Breakfast,Bread Pakoda/Poha,0,0,0,4,423
6/20/2025,4,Lunch,Channa Dal Rice,0,0,0,2,424
6/20/2025,4,Dinner,Cheese Chilli,0,0,0,5,479
6/21/2025,5,Breakfast,Aloo Prantha,1,0,0,4,298
6/21/2025,5,Lunch,Dal Makhni Rotti,1,0,0,4,376
6/21/2025,5,Dinner,Aloo Matar Gajar,1,0,0,2,348
